image_ids,splits
308605,train2014
456436,train2014
429000,train2014
343639,train2014
308608,train2014
109314,train2014
72187,train2014
156763,train2014
73857,train2014
156769,train2014
279401,train2014
288156,train2014
518628,train2014
560123,train2014
509039,train2014
267830,train2014
444571,train2014
59874,train2014
140493,train2014
72454,train2014
91952,train2014
382839,train2014
286116,train2014
446628,train2014
557869,train2014
512146,train2014
4065,train2014
561454,train2014
535871,train2014
397648,train2014
326124,train2014
552776,train2014
92601,train2014
202991,train2014
502197,train2014
539071,train2014
480295,train2014
224109,train2014
325833,train2014
24585,train2014
24582,train2014
302383,train2014
335009,train2014
50031,train2014
335003,train2014
180002,train2014
520924,train2014
373332,train2014
55201,train2014
325837,train2014
55202,train2014
32606,train2014
61478,train2014
373338,train2014
135608,train2014
119294,train2014
430114,train2014
273068,train2014
273069,train2014
101195,train2014
388779,train2014
344361,train2014
510096,train2014
151237,train2014
483955,train2014
483956,train2014
449029,train2014
483952,train2014
277529,train2014
313694,train2014
200351,train2014
205181,train2014
54936,train2014
77667,train2014
73327,train2014
204855,train2014
21740,train2014
77662,train2014
399875,train2014
184654,train2014
22740,train2014
22741,train2014
141240,train2014
454222,train2014
381782,train2014
31838,train2014
555204,train2014
555206,train2014
388777,train2014
396625,train2014
396622,train2014
396623,train2014
98563,train2014
98564,train2014
391074,train2014
408946,train2014
537213,train2014
4571,train2014
339816,train2014
377055,train2014
4574,train2014
365082,train2014
377059,train2014
266680,train2014
229832,train2014
130100,train2014
181064,train2014
376907,train2014
128557,train2014
536067,train2014
134685,train2014
246345,train2014
465351,train2014
122731,train2014
34128,train2014
346806,train2014
338078,train2014
154680,train2014
74316,train2014
119124,train2014
271964,train2014
74312,train2014
271960,train2014
333532,train2014
314174,train2014
329765,train2014
553913,train2014
329762,train2014
535732,train2014
345100,train2014
168207,train2014
345104,train2014
39181,train2014
203112,train2014
481627,train2014
481626,train2014
273893,train2014
419069,train2014
419064,train2014
256603,train2014
419062,train2014
274248,train2014
177959,train2014
83950,train2014
39733,train2014
218459,train2014
71364,train2014
407369,train2014
298306,train2014
202861,train2014
298304,train2014
363022,train2014
473144,train2014
236843,train2014
120400,train2014
568117,train2014
376595,train2014
356809,train2014
232540,train2014
541734,train2014
402977,train2014
232546,train2014
232548,train2014
12916,train2014
557119,train2014
407334,train2014
407336,train2014
7028,train2014
342347,train2014
342342,train2014
344236,train2014
342340,train2014
180827,train2014
71099,train2014
10545,train2014
399102,train2014
84607,train2014
48139,train2014
84603,train2014
346450,train2014
320085,train2014
37727,train2014
370583,train2014
426343,train2014
9836,train2014
233395,train2014
357933,train2014
271034,train2014
153142,train2014
367553,train2014
438101,train2014
438102,train2014
437336,train2014
7794,train2014
7796,train2014
47804,train2014
47805,train2014
313131,train2014
212118,train2014
483175,train2014
519852,train2014
338943,train2014
236198,train2014
40466,train2014
310672,train2014
461442,train2014
461447,train2014
129918,train2014
465530,train2014
230038,train2014
230039,train2014
208931,train2014
207749,train2014
391696,train2014
219493,train2014
14546,train2014
524965,train2014
398279,train2014
394554,train2014
546018,train2014
38123,train2014
38122,train2014
398271,train2014
525615,train2014
393029,train2014
31443,train2014
312603,train2014
393027,train2014
75882,train2014
89112,train2014
201748,train2014
358550,train2014
361316,train2014
200280,train2014
238557,train2014
522491,train2014
19136,train2014
19131,train2014
155058,train2014
318403,train2014
127619,train2014
318401,train2014
214618,train2014
379844,train2014
492347,train2014
213642,train2014
127615,train2014
88860,train2014
378711,train2014
559755,train2014
491580,train2014
228727,train2014
215564,train2014
506146,train2014
314951,train2014
314953,train2014
439765,train2014
300439,train2014
370523,train2014
11496,train2014
11497,train2014
82770,train2014
82772,train2014
82775,train2014
82778,train2014
169863,train2014
492698,train2014
492692,train2014
213393,train2014
492694,train2014
244088,train2014
260439,train2014
452944,train2014
490187,train2014
490184,train2014
244082,train2014
260430,train2014
556938,train2014
19793,train2014
80739,train2014
80738,train2014
16567,train2014
300380,train2014
239208,train2014
311208,train2014
161941,train2014
559221,train2014
507928,train2014
559226,train2014
161947,train2014
201886,train2014
458042,train2014
453016,train2014
200830,train2014
12673,train2014
263859,train2014
52208,train2014
520457,train2014
575805,train2014
397233,train2014
405401,train2014
52957,train2014
558108,train2014
63644,train2014
201322,train2014
260794,train2014
191570,train2014
235783,train2014
396548,train2014
42690,train2014
558104,train2014
19863,train2014
494211,train2014
21070,train2014
195265,train2014
545874,train2014
374910,train2014
245938,train2014
491581,train2014
199151,train2014
245935,train2014
491585,train2014
245932,train2014
119979,train2014
153585,train2014
154013,train2014
4130,train2014
154011,train2014
159026,train2014
69314,train2014
257908,train2014
153047,train2014
438688,train2014
64148,train2014
64149,train2014
438682,train2014
499004,train2014
362038,train2014
168409,train2014
235871,train2014
362031,train2014
494039,train2014
205505,train2014
463157,train2014
212934,train2014
49611,train2014
491638,train2014
302278,train2014
353378,train2014
324252,train2014
400045,train2014
225164,train2014
353372,train2014
558570,train2014
49338,train2014
404754,train2014
170607,train2014
404750,train2014
162419,train2014
518517,train2014
162414,train2014
518510,train2014
404759,train2014
418074,train2014
406518,train2014
496509,train2014
128154,train2014
458958,train2014
391537,train2014
483573,train2014
158647,train2014
416924,train2014
160302,train2014
96845,train2014
458955,train2014
458957,train2014
484377,train2014
203870,train2014
484371,train2014
575119,train2014
164810,train2014
179019,train2014
112882,train2014
160653,train2014
577980,train2014
522938,train2014
369367,train2014
324012,train2014
14954,train2014
528938,train2014
54314,train2014
369362,train2014
395092,train2014
479168,train2014
528931,train2014
528937,train2014
279837,train2014
163457,train2014
538309,train2014
94723,train2014
246625,train2014
141236,train2014
383641,train2014
282943,train2014
427613,train2014
352421,train2014
462208,train2014
20030,train2014
20031,train2014
507763,train2014
349827,train2014
143713,train2014
549821,train2014
32679,train2014
34221,train2014
336541,train2014
249538,train2014
243051,train2014
181938,train2014
285629,train2014
285628,train2014
148871,train2014
570538,train2014
11231,train2014
103095,train2014
421619,train2014
570069,train2014
264846,train2014
457477,train2014
421611,train2014
169686,train2014
256690,train2014
495637,train2014
59692,train2014
59693,train2014
59691,train2014
259146,train2014
388893,train2014
415747,train2014
566832,train2014
388896,train2014
168480,train2014
40874,train2014
502271,train2014
385860,train2014
287651,train2014
204458,train2014
164102,train2014
416215,train2014
169352,train2014
169353,train2014
1204,train2014
97825,train2014
303148,train2014
179904,train2014
116174,train2014
179906,train2014
519264,train2014
303140,train2014
380981,train2014
502183,train2014
95097,train2014
95099,train2014
129586,train2014
129582,train2014
238960,train2014
399664,train2014
113521,train2014
399661,train2014
571916,train2014
238968,train2014
181934,train2014
382589,train2014
117979,train2014
55443,train2014
78825,train2014
55445,train2014
327979,train2014
36816,train2014
476380,train2014
126595,train2014
476383,train2014
430351,train2014
111727,train2014
119118,train2014
221448,train2014
368577,train2014
119115,train2014
119114,train2014
545016,train2014
89877,train2014
126200,train2014
36811,train2014
258336,train2014
541702,train2014
541705,train2014
149833,train2014
333083,train2014
430684,train2014
22501,train2014
333087,train2014
149834,train2014
223353,train2014
469779,train2014
430688,train2014
507934,train2014
461162,train2014
514435,train2014
267762,train2014
52948,train2014
383987,train2014
389382,train2014
383985,train2014
52943,train2014
507939,train2014
389384,train2014
60858,train2014
258094,train2014
258095,train2014
428229,train2014
5559,train2014
381633,train2014
258099,train2014
262191,train2014
503637,train2014
32442,train2014
209409,train2014
420051,train2014
165470,train2014
13983,train2014
329368,train2014
75427,train2014
65371,train2014
75423,train2014
150074,train2014
377294,train2014
567252,train2014
377297,train2014
250698,train2014
92953,train2014
443579,train2014
289428,train2014
118644,train2014
118642,train2014
120147,train2014
542541,train2014
477473,train2014
114776,train2014
542548,train2014
431085,train2014
360630,train2014
292302,train2014
292304,train2014
104365,train2014
96016,train2014
79883,train2014
116737,train2014
79887,train2014
389965,train2014
389964,train2014
266200,train2014
105096,train2014
222408,train2014
491743,train2014
383929,train2014
431553,train2014
299066,train2014
309280,train2014
369016,train2014
309284,train2014
345345,train2014
222411,train2014
205313,train2014
467645,train2014
57591,train2014
467640,train2014
436685,train2014
544866,train2014
581073,train2014
340197,train2014
371928,train2014
64455,train2014
274085,train2014
134912,train2014
371927,train2014
260772,train2014
340441,train2014
340440,train2014
198881,train2014
340445,train2014
444312,train2014
480115,train2014
480116,train2014
444315,train2014
553000,train2014
473384,train2014
387356,train2014
348697,train2014
387352,train2014
429591,train2014
2614,train2014
312638,train2014
349129,train2014
199422,train2014
343183,train2014
517326,train2014
349122,train2014
2619,train2014
2618,train2014
564288,train2014
386919,train2014
124190,train2014
191639,train2014
332162,train2014
347876,train2014
99104,train2014
436025,train2014
436023,train2014
446819,train2014
66943,train2014
578652,train2014
578651,train2014
578650,train2014
294795,train2014
105546,train2014
346699,train2014
534112,train2014
282070,train2014
522669,train2014
360205,train2014
471837,train2014
471834,train2014
9029,train2014
113812,train2014
314204,train2014
113810,train2014
346351,train2014
471839,train2014
24019,train2014
340345,train2014
528094,train2014
528097,train2014
223432,train2014
333509,train2014
464695,train2014
464694,train2014
487464,train2014
248730,train2014
487462,train2014
146972,train2014
235670,train2014
334048,train2014
141038,train2014
334046,train2014
184037,train2014
67191,train2014
180908,train2014
254212,train2014
435458,train2014
93644,train2014
270836,train2014
189888,train2014
189884,train2014
189882,train2014
189880,train2014
445540,train2014
569553,train2014
569550,train2014
82246,train2014
268688,train2014
211725,train2014
516587,train2014
31286,train2014
457383,train2014
555794,train2014
263454,train2014
457384,train2014
263456,train2014
137589,train2014
4318,train2014
67443,train2014
68023,train2014
67446,train2014
137583,train2014
67445,train2014
442008,train2014
147597,train2014
343922,train2014
479442,train2014
479443,train2014
342757,train2014
147591,train2014
553308,train2014
526729,train2014
234255,train2014
521117,train2014
170021,train2014
24932,train2014
186685,train2014
186684,train2014
229654,train2014
79303,train2014
222383,train2014
79305,train2014
287474,train2014
228527,train2014
494973,train2014
299441,train2014
370729,train2014
370728,train2014
299444,train2014
330748,train2014
370724,train2014
370727,train2014
337536,train2014
370722,train2014
530610,train2014
484929,train2014
511580,train2014
64431,train2014
156043,train2014
476074,train2014
339597,train2014
339591,train2014
338248,train2014
276590,train2014
276597,train2014
370892,train2014
431948,train2014
180272,train2014
180271,train2014
338246,train2014
359439,train2014
511056,train2014
23378,train2014
101652,train2014
136235,train2014
204085,train2014
136233,train2014
389054,train2014
559021,train2014
326080,train2014
559024,train2014
343404,train2014
76872,train2014
343403,train2014
76877,train2014
402699,train2014
372588,train2014
194943,train2014
177550,train2014
527453,train2014
515590,train2014
392202,train2014
449256,train2014
392201,train2014
449250,train2014
39629,train2014
550547,train2014
392209,train2014
550540,train2014
515773,train2014
441062,train2014
139403,train2014
301730,train2014
286704,train2014
286700,train2014
286702,train2014
448780,train2014
527184,train2014
527183,train2014
131170,train2014
131172,train2014
509210,train2014
6664,train2014
176763,train2014
92032,train2014
240741,train2014
397782,train2014
388468,train2014
286525,train2014
121322,train2014
571677,train2014
121328,train2014
407487,train2014
336374,train2014
314572,train2014
523608,train2014
469282,train2014
231378,train2014
538973,train2014
189318,train2014
369878,train2014
24307,train2014
1431,train2014
80067,train2014
404592,train2014
428142,train2014
86907,train2014
29285,train2014
428149,train2014
558771,train2014
506514,train2014
121493,train2014
392426,train2014
128320,train2014
125135,train2014
448124,train2014
208316,train2014
75740,train2014
546130,train2014
553896,train2014
197807,train2014
134271,train2014
484173,train2014
484171,train2014
440334,train2014
554382,train2014
440339,train2014
315415,train2014
532194,train2014
562394,train2014
562393,train2014
442785,train2014
327026,train2014
562398,train2014
555074,train2014
323746,train2014
231996,train2014
329515,train2014
200671,train2014
68817,train2014
231992,train2014
231993,train2014
568098,train2014
452545,train2014
322768,train2014
322769,train2014
452543,train2014
514426,train2014
281160,train2014
411629,train2014
456736,train2014
411624,train2014
411620,train2014
237233,train2014
196948,train2014
139625,train2014
524377,train2014
569946,train2014
408116,train2014
25886,train2014
348680,train2014
442879,train2014
442878,train2014
434894,train2014
337297,train2014
337298,train2014
442872,train2014
442874,train2014
434899,train2014
330054,train2014
404007,train2014
134494,train2014
134496,train2014
134490,train2014
455508,train2014
324643,train2014
421451,train2014
421452,train2014
203098,train2014
397569,train2014
490843,train2014
252525,train2014
547662,train2014
320217,train2014
218399,train2014
85765,train2014
211807,train2014
401688,train2014
146501,train2014
133722,train2014
450378,train2014
84415,train2014
408111,train2014
159987,train2014
300965,train2014
300966,train2014
552855,train2014
41678,train2014
462123,train2014
41673,train2014
517049,train2014
455463,train2014
390179,train2014
8284,train2014
129742,train2014
218649,train2014
218648,train2014
390177,train2014
390175,train2014
388568,train2014
137918,train2014
395520,train2014
321070,train2014
395527,train2014
212782,train2014
190906,train2014
388566,train2014
195848,train2014
76462,train2014
296244,train2014
195840,train2014
362498,train2014
365138,train2014
365137,train2014
206318,train2014
237903,train2014
15514,train2014
365131,train2014
220790,train2014
541541,train2014
227035,train2014
557081,train2014
7616,train2014
292387,train2014
171038,train2014
212095,train2014
549711,train2014
226363,train2014
233263,train2014
399317,train2014
367461,train2014
297154,train2014
233264,train2014
245384,train2014
229357,train2014
229356,train2014
229352,train2014
259431,train2014
239504,train2014
510175,train2014
227508,train2014
418181,train2014
395758,train2014
486906,train2014
58248,train2014
465476,train2014
580505,train2014
580507,train2014
438315,train2014
86121,train2014
47631,train2014
503036,train2014
126770,train2014
496870,train2014
47639,train2014
47638,train2014
131816,train2014
214008,train2014
127424,train2014
492550,train2014
307757,train2014
69878,train2014
307758,train2014
52433,train2014
461208,train2014
89095,train2014
160974,train2014
312479,train2014
522350,train2014
89093,train2014
131927,train2014
354376,train2014
312476,train2014
107249,train2014
531040,train2014
526445,train2014
410992,train2014
526441,train2014
5688,train2014
5684,train2014
207959,train2014
96250,train2014
96257,train2014
5683,train2014
96254,train2014
358801,train2014
261196,train2014
287136,train2014
84853,train2014
89322,train2014
73442,train2014
369936,train2014
103516,train2014
150276,train2014
65177,train2014
581674,train2014
581670,train2014
60526,train2014
142822,train2014
17203,train2014
535971,train2014
94092,train2014
17205,train2014
56997,train2014
480770,train2014
148240,train2014
260576,train2014
90964,train2014
90962,train2014
410331,train2014
396998,train2014
120060,train2014
580344,train2014
490027,train2014
453191,train2014
453195,train2014
155575,train2014
46149,train2014
46146,train2014
305445,train2014
46142,train2014
422161,train2014
462901,train2014
120067,train2014
498563,train2014
45490,train2014
45493,train2014
45492,train2014
99349,train2014
349322,train2014
542154,train2014
191439,train2014
430598,train2014
335301,train2014
210658,train2014
300198,train2014
300197,train2014
578411,train2014
293362,train2014
97614,train2014
293366,train2014
323008,train2014
512829,train2014
190521,train2014
166987,train2014
59157,train2014
121676,train2014
90343,train2014
193879,train2014
564735,train2014
478152,train2014
531550,train2014
459104,train2014
560421,train2014
560422,train2014
504878,train2014
357059,train2014
510552,train2014
574944,train2014
574942,train2014
504873,train2014
463057,train2014
54875,train2014
212873,train2014
351483,train2014
236629,train2014
92188,train2014
62964,train2014
423881,train2014
236623,train2014
9057,train2014
365903,train2014
283937,train2014
432832,train2014
290189,train2014
63724,train2014
53474,train2014
466093,train2014
53479,train2014
290185,train2014
506653,train2014
560392,train2014
560391,train2014
506659,train2014
255335,train2014
293986,train2014
255330,train2014
293980,train2014
157551,train2014
190387,train2014
21553,train2014
176587,train2014
559225,train2014
387887,train2014
190381,train2014
211529,train2014
443177,train2014
380350,train2014
126653,train2014
211521,train2014
2964,train2014
26780,train2014
2963,train2014
12614,train2014
54295,train2014
24319,train2014
223684,train2014
412208,train2014
565062,train2014
528870,train2014
24310,train2014
79146,train2014
79143,train2014
58732,train2014
58733,train2014
160115,train2014
58735,train2014
179203,train2014
179201,train2014
175583,train2014
139538,train2014
13000,train2014
164600,train2014
223682,train2014
268114,train2014
264476,train2014
264474,train2014
447543,train2014
192831,train2014
571895,train2014
192835,train2014
178157,train2014
543840,train2014
288589,train2014
54121,train2014
54124,train2014
151482,train2014
336643,train2014
151486,train2014
256155,train2014
106823,train2014
530925,train2014
430597,train2014
62031,train2014
330991,train2014
476889,train2014
476888,train2014
512100,train2014
487456,train2014
156682,train2014
476882,train2014
476881,train2014
572826,train2014
144734,train2014
330236,train2014
145462,train2014
330238,train2014
340222,train2014
340220,train2014
93720,train2014
340228,train2014
93724,train2014
23570,train2014
380827,train2014
61601,train2014
61606,train2014
380820,train2014
519541,train2014
37782,train2014
161648,train2014
193129,train2014
507017,train2014
545253,train2014
495840,train2014
245298,train2014
428046,train2014
425380,train2014
425381,train2014
126432,train2014
503771,train2014
545257,train2014
503779,train2014
268804,train2014
351470,train2014
382469,train2014
253065,train2014
382466,train2014
50412,train2014
322220,train2014
476269,train2014
493482,train2014
452183,train2014
244589,train2014
35725,train2014
267350,train2014
35722,train2014
287399,train2014
73174,train2014
92230,train2014
387932,train2014
558924,train2014
311941,train2014
425652,train2014
187282,train2014
74183,train2014
196035,train2014
377955,train2014
555811,train2014
453933,train2014
341572,train2014
341573,train2014
75608,train2014
478902,train2014
56566,train2014
430522,train2014
98752,train2014
158020,train2014
389020,train2014
389021,train2014
110445,train2014
428381,train2014
428385,train2014
60952,train2014
345432,train2014
491319,train2014
293368,train2014
536433,train2014
220504,train2014
220502,train2014
536437,train2014
75585,train2014
457474,train2014
63856,train2014
277956,train2014
209494,train2014
350701,train2014
209491,train2014
350703,train2014
209493,train2014
354630,train2014
412780,train2014
412781,train2014
468417,train2014
468416,train2014
342307,train2014
354639,train2014
412788,train2014
21963,train2014
348157,train2014
342174,train2014
21964,train2014
463434,train2014
21969,train2014
411009,train2014
423718,train2014
433792,train2014
423711,train2014
3735,train2014
423717,train2014
508548,train2014
2135,train2014
481479,train2014
289211,train2014
204174,train2014
204170,train2014
213242,train2014
99808,train2014
497082,train2014
562807,train2014
562801,train2014
253159,train2014
409199,train2014
105666,train2014
46059,train2014
514888,train2014
567523,train2014
105660,train2014
408243,train2014
408249,train2014
261071,train2014
115003,train2014
106001,train2014
209040,train2014
508896,train2014
241364,train2014
521480,train2014
551802,train2014
521482,train2014
301247,train2014
36406,train2014
76313,train2014
143929,train2014
167397,train2014
484504,train2014
232337,train2014
167393,train2014
143921,train2014
146348,train2014
53803,train2014
530390,train2014
180606,train2014
346084,train2014
363969,train2014
346082,train2014
473642,train2014
324315,train2014
473647,train2014
530397,train2014
517282,train2014
429416,train2014
470592,train2014
343227,train2014
343224,train2014
343225,train2014
194365,train2014
386333,train2014
194361,train2014
83527,train2014
192395,train2014
413154,train2014
520532,train2014
210353,train2014
263446,train2014
202431,train2014
345685,train2014
138956,train2014
89227,train2014
346335,train2014
449171,train2014
295565,train2014
569298,train2014
15759,train2014
43308,train2014
402527,train2014
295560,train2014
295563,train2014
6842,train2014
74630,train2014
15750,train2014
6846,train2014
96421,train2014
137281,train2014
37843,train2014
137283,train2014
171231,train2014
275492,train2014
171235,train2014
137288,train2014
171239,train2014
220505,train2014
33631,train2014
233064,train2014
563869,train2014
6590,train2014
569742,train2014
569747,train2014
264735,train2014
229594,train2014
394900,train2014
440903,train2014
394905,train2014
76111,train2014
15757,train2014
328853,train2014
39403,train2014
39406,train2014
561594,train2014
565675,train2014
561590,train2014
561591,train2014
366558,train2014
271441,train2014
471647,train2014
171584,train2014
171585,train2014
31678,train2014
14128,train2014
189924,train2014
136886,train2014
449859,train2014
47434,train2014
142333,train2014
189922,train2014
226617,train2014
226611,train2014
144470,train2014
5344,train2014
448574,train2014
576464,train2014
183448,train2014
236399,train2014
526739,train2014
529155,train2014
16037,train2014
437857,train2014
100407,train2014
457827,train2014
108170,train2014
516620,train2014
516625,train2014
64722,train2014
239745,train2014
487167,train2014
511930,train2014
47387,train2014
433197,train2014
84890,train2014
332849,train2014
206844,train2014
508990,train2014
206841,train2014
3124,train2014
31090,train2014
204999,train2014
255044,train2014
562029,train2014
483425,train2014
486417,train2014
22863,train2014
455902,train2014
530486,train2014
547043,train2014
234046,train2014
403737,train2014
530489,train2014
59641,train2014
73434,train2014
255045,train2014
400275,train2014
501677,train2014
527224,train2014
177325,train2014
254241,train2014
361477,train2014
404964,train2014
361475,train2014
244367,train2014
547845,train2014
547846,train2014
370918,train2014
450991,train2014
120939,train2014
230741,train2014
370911,train2014
370917,train2014
337704,train2014
474969,train2014
254562,train2014
470463,train2014
431340,train2014
547592,train2014
385709,train2014
119505,train2014
379766,train2014
228519,train2014
124145,train2014
26506,train2014
124141,train2014
248709,train2014
175477,train2014
130610,train2014
314279,train2014
494240,train2014
366290,train2014
494248,train2014
128826,train2014
125814,train2014
362130,train2014
358396,train2014
552646,train2014
323249,train2014
484091,train2014
277237,train2014
4616,train2014
308222,train2014
323240,train2014
404385,train2014
240288,train2014
240289,train2014
488510,train2014
451119,train2014
427467,train2014
557508,train2014
410033,train2014
550739,train2014
520942,train2014
520940,train2014
301712,train2014
201862,train2014
550736,train2014
557507,train2014
135392,train2014
311988,train2014
135397,train2014
200195,train2014
450457,train2014
311982,train2014
286575,train2014
323790,train2014
323791,train2014
6031,train2014
300741,train2014
328075,train2014
325080,train2014
104028,train2014
539830,train2014
390817,train2014
10069,train2014
404033,train2014
247106,train2014
401603,train2014
401602,train2014
321794,train2014
340929,train2014
396247,train2014
424307,train2014
313724,train2014
236352,train2014
255137,train2014
363514,train2014
313721,train2014
255139,train2014
546070,train2014
358539,train2014
305502,train2014
246855,train2014
45124,train2014
45128,train2014
549535,train2014
44291,train2014
44298,train2014
123914,train2014
200736,train2014
135937,train2014
200735,train2014
42844,train2014
426733,train2014
125365,train2014
465926,train2014
576973,train2014
53157,train2014
101753,train2014
208506,train2014
391145,train2014
300445,train2014
170962,train2014
255684,train2014
208509,train2014
170968,train2014
84339,train2014
515729,train2014
270275,train2014
481137,train2014
204431,train2014
4481,train2014
315609,train2014
419559,train2014
315607,train2014
315605,train2014
270278,train2014
4489,train2014
419550,train2014
202772,train2014
321132,train2014
321133,train2014
381314,train2014
133573,train2014
270391,train2014
556363,train2014
556360,train2014
353622,train2014
329302,train2014
317112,train2014
155939,train2014
246275,train2014
5313,train2014
324567,train2014
257858,train2014
554731,train2014
572608,train2014
70474,train2014
426209,train2014
488928,train2014
175210,train2014
237004,train2014
179770,train2014
70479,train2014
175217,train2014
15117,train2014
399298,train2014
388330,train2014
178423,train2014
178426,train2014
108819,train2014
17877,train2014
17870,train2014
17078,train2014
394248,train2014
325040,train2014
185623,train2014
394244,train2014
122355,train2014
554886,train2014
547039,train2014
422585,train2014
83642,train2014
248280,train2014
83641,train2014
101750,train2014
365582,train2014
47386,train2014
365587,train2014
218569,train2014
118471,train2014
549501,train2014
89425,train2014
338258,train2014
542778,train2014
66825,train2014
491989,train2014
66822,train2014
311615,train2014
311616,train2014
382669,train2014
429517,train2014
311612,train2014
382664,train2014
464188,train2014
168848,train2014
382662,train2014
245771,train2014
453409,train2014
214908,train2014
318974,train2014
214904,train2014
497207,train2014
462712,train2014
306365,train2014
88572,train2014
127324,train2014
385126,train2014
502553,train2014
502554,train2014
267116,train2014
325472,train2014
557283,train2014
278675,train2014
425418,train2014
292999,train2014
410817,train2014
262545,train2014
266646,train2014
504257,train2014
460405,train2014
212530,train2014
155292,train2014
193246,train2014
193243,train2014
66708,train2014
193240,train2014
256564,train2014
256565,train2014
155299,train2014
256560,train2014
451922,train2014
352288,train2014
206109,train2014
494743,train2014
123008,train2014
343385,train2014
50912,train2014
110603,train2014
325470,train2014
577312,train2014
393735,train2014
282669,train2014
85475,train2014
560978,train2014
286961,train2014
19085,train2014
571415,train2014
117059,train2014
560976,train2014
318396,train2014
532734,train2014
413543,train2014
341116,train2014
458751,train2014
434837,train2014
458756,train2014
127581,train2014
397925,train2014
574461,train2014
574462,train2014
578533,train2014
495247,train2014
378001,train2014
468659,train2014
580718,train2014
304214,train2014
120670,train2014
304218,train2014
541085,train2014
120674,train2014
468652,train2014
500962,train2014
65705,train2014
348790,train2014
82683,train2014
367639,train2014
19552,train2014
405630,train2014
383205,train2014
505128,train2014
497972,train2014
214273,train2014
356941,train2014
492156,train2014
360283,train2014
192196,train2014
124800,train2014
468383,train2014
468382,train2014
120585,train2014
250243,train2014
493278,train2014
238189,train2014
292752,train2014
292751,train2014
456251,train2014
465155,train2014
466491,train2014
293086,train2014
443871,train2014
161871,train2014
293081,train2014
443875,train2014
489369,train2014
302685,train2014
302684,train2014
350620,train2014
350621,train2014
296067,train2014
416884,train2014
326071,train2014
269650,train2014
60289,train2014
67074,train2014
199678,train2014
414010,train2014
402448,train2014
81084,train2014
81085,train2014
60285,train2014
539858,train2014
235098,train2014
573119,train2014
63959,train2014
11702,train2014
57147,train2014
371577,train2014
60604,train2014
391801,train2014
97428,train2014
294360,train2014
422284,train2014
52669,train2014
204024,train2014
64071,train2014
327818,train2014
94681,train2014
572448,train2014
540848,train2014
490615,train2014
490612,train2014
572441,train2014
540843,train2014
534366,train2014
490619,train2014
499536,train2014
210597,train2014
80686,train2014
499532,train2014
63485,train2014
251111,train2014
499538,train2014
251115,train2014
235547,train2014
220989,train2014
74421,train2014
538817,train2014
561324,train2014
427100,train2014
572993,train2014
427102,train2014
427103,train2014
555625,train2014
415235,train2014
285473,train2014
332020,train2014
95483,train2014
450314,train2014
95486,train2014
509927,train2014
260050,train2014
525915,train2014
226486,train2014
148780,train2014
148781,train2014
42105,train2014
42103,train2014
198105,train2014
195355,train2014
195351,train2014
414904,train2014
264539,train2014
264537,train2014
264532,train2014
301651,train2014
10547,train2014
10546,train2014
10540,train2014
53533,train2014
167843,train2014
295017,train2014
99681,train2014
42165,train2014
78425,train2014
233706,train2014
415054,train2014
8816,train2014
565459,train2014
528448,train2014
8813,train2014
176265,train2014
479677,train2014
59451,train2014
59454,train2014
529310,train2014
529311,train2014
30875,train2014
460568,train2014
30871,train2014
529317,train2014
368474,train2014
368475,train2014
251804,train2014
173202,train2014
194758,train2014
331425,train2014
368479,train2014
194752,train2014
329151,train2014
15382,train2014
491372,train2014
114937,train2014
338705,train2014
335552,train2014
53615,train2014
149434,train2014
136711,train2014
433353,train2014
273352,train2014
143379,train2014
273358,train2014
221842,train2014
156499,train2014
335087,train2014
192974,train2014
209906,train2014
537041,train2014
92684,train2014
209903,train2014
92686,train2014
507195,train2014
496613,train2014
24507,train2014
423909,train2014
72101,train2014
256151,train2014
505978,train2014
505979,train2014
446514,train2014
356112,train2014
443592,train2014
356116,train2014
1510,train2014
262976,train2014
507224,train2014
341989,train2014
502613,train2014
77557,train2014
77556,train2014
341985,train2014
341981,train2014
405181,train2014
575230,train2014
228953,train2014
228956,train2014
228957,train2014
299811,train2014
375989,train2014
369703,train2014
469457,train2014
443049,train2014
197221,train2014
165142,train2014
34687,train2014
333863,train2014
333862,train2014
34682,train2014
34683,train2014
489818,train2014
225859,train2014
333868,train2014
90137,train2014
35552,train2014
56480,train2014
56486,train2014
440586,train2014
151300,train2014
145238,train2014
472320,train2014
130458,train2014
145231,train2014
114060,train2014
114061,train2014
562100,train2014
499336,train2014
51704,train2014
51706,train2014
360399,train2014
55288,train2014
497565,train2014
497567,train2014
198978,train2014
308028,train2014
430191,train2014
308025,train2014
308027,train2014
393291,train2014
308021,train2014
343853,train2014
130184,train2014
431240,train2014
376010,train2014
224895,train2014
183847,train2014
224891,train2014
187833,train2014
130188,train2014
426408,train2014
398448,train2014
420344,train2014
253233,train2014
27365,train2014
376988,train2014
90676,train2014
253236,train2014
198929,train2014
543665,train2014
376983,train2014
471988,train2014
253238,train2014
140776,train2014
166499,train2014
448376,train2014
75954,train2014
429991,train2014
429990,train2014
236475,train2014
328270,train2014
328271,train2014
550246,train2014
328275,train2014
581499,train2014
25290,train2014
55821,train2014
74398,train2014
434992,train2014
434991,train2014
74390,train2014
298077,train2014
563279,train2014
276506,train2014
142953,train2014
166723,train2014
216613,train2014
563270,train2014
56733,train2014
56738,train2014
536607,train2014
57461,train2014
472814,train2014
536603,train2014
386429,train2014
