image_ids,image_urls
138258,http://images.cocodataset.org/train2014/COCO_train2014_000000138258.jpg
87767,http://images.cocodataset.org/train2014/COCO_train2014_000000087767.jpg
4978,http://images.cocodataset.org/train2014/COCO_train2014_000000004978.jpg
344989,http://images.cocodataset.org/train2014/COCO_train2014_000000344989.jpg
441449,http://images.cocodataset.org/train2014/COCO_train2014_000000441449.jpg
481407,http://images.cocodataset.org/train2014/COCO_train2014_000000481407.jpg
203730,http://images.cocodataset.org/train2014/COCO_train2014_000000203730.jpg
209353,http://images.cocodataset.org/train2014/COCO_train2014_000000209353.jpg
204103,http://images.cocodataset.org/train2014/COCO_train2014_000000204103.jpg
270163,http://images.cocodataset.org/train2014/COCO_train2014_000000270163.jpg
317461,http://images.cocodataset.org/train2014/COCO_train2014_000000317461.jpg
483316,http://images.cocodataset.org/train2014/COCO_train2014_000000483316.jpg
317464,http://images.cocodataset.org/train2014/COCO_train2014_000000317464.jpg
419764,http://images.cocodataset.org/train2014/COCO_train2014_000000419764.jpg
345634,http://images.cocodataset.org/train2014/COCO_train2014_000000345634.jpg
202465,http://images.cocodataset.org/train2014/COCO_train2014_000000202465.jpg
345630,http://images.cocodataset.org/train2014/COCO_train2014_000000345630.jpg
403222,http://images.cocodataset.org/train2014/COCO_train2014_000000403222.jpg
403221,http://images.cocodataset.org/train2014/COCO_train2014_000000403221.jpg
487804,http://images.cocodataset.org/train2014/COCO_train2014_000000487804.jpg
3272,http://images.cocodataset.org/train2014/COCO_train2014_000000003272.jpg
329018,http://images.cocodataset.org/train2014/COCO_train2014_000000329018.jpg
294663,http://images.cocodataset.org/train2014/COCO_train2014_000000294663.jpg
82118,http://images.cocodataset.org/train2014/COCO_train2014_000000082118.jpg
329016,http://images.cocodataset.org/train2014/COCO_train2014_000000329016.jpg
408239,http://images.cocodataset.org/train2014/COCO_train2014_000000408239.jpg
329012,http://images.cocodataset.org/train2014/COCO_train2014_000000329012.jpg
551858,http://images.cocodataset.org/train2014/COCO_train2014_000000551858.jpg
106051,http://images.cocodataset.org/train2014/COCO_train2014_000000106051.jpg
508821,http://images.cocodataset.org/train2014/COCO_train2014_000000508821.jpg
530154,http://images.cocodataset.org/train2014/COCO_train2014_000000530154.jpg
346581,http://images.cocodataset.org/train2014/COCO_train2014_000000346581.jpg
521473,http://images.cocodataset.org/train2014/COCO_train2014_000000521473.jpg
75973,http://images.cocodataset.org/train2014/COCO_train2014_000000075973.jpg
316343,http://images.cocodataset.org/train2014/COCO_train2014_000000316343.jpg
167322,http://images.cocodataset.org/train2014/COCO_train2014_000000167322.jpg
230213,http://images.cocodataset.org/train2014/COCO_train2014_000000230213.jpg
563817,http://images.cocodataset.org/train2014/COCO_train2014_000000563817.jpg
568840,http://images.cocodataset.org/train2014/COCO_train2014_000000568840.jpg
281003,http://images.cocodataset.org/train2014/COCO_train2014_000000281003.jpg
233093,http://images.cocodataset.org/train2014/COCO_train2014_000000233093.jpg
401225,http://images.cocodataset.org/train2014/COCO_train2014_000000401225.jpg
12408,http://images.cocodataset.org/train2014/COCO_train2014_000000012408.jpg
161930,http://images.cocodataset.org/train2014/COCO_train2014_000000161930.jpg
474472,http://images.cocodataset.org/train2014/COCO_train2014_000000474472.jpg
208754,http://images.cocodataset.org/train2014/COCO_train2014_000000208754.jpg
363933,http://images.cocodataset.org/train2014/COCO_train2014_000000363933.jpg
299781,http://images.cocodataset.org/train2014/COCO_train2014_000000299781.jpg
363935,http://images.cocodataset.org/train2014/COCO_train2014_000000363935.jpg
299782,http://images.cocodataset.org/train2014/COCO_train2014_000000299782.jpg
470547,http://images.cocodataset.org/train2014/COCO_train2014_000000470547.jpg
470541,http://images.cocodataset.org/train2014/COCO_train2014_000000470541.jpg
429462,http://images.cocodataset.org/train2014/COCO_train2014_000000429462.jpg
343291,http://images.cocodataset.org/train2014/COCO_train2014_000000343291.jpg
83556,http://images.cocodataset.org/train2014/COCO_train2014_000000083556.jpg
347986,http://images.cocodataset.org/train2014/COCO_train2014_000000347986.jpg
347981,http://images.cocodataset.org/train2014/COCO_train2014_000000347981.jpg
147170,http://images.cocodataset.org/train2014/COCO_train2014_000000147170.jpg
85865,http://images.cocodataset.org/train2014/COCO_train2014_000000085865.jpg
147172,http://images.cocodataset.org/train2014/COCO_train2014_000000147172.jpg
147174,http://images.cocodataset.org/train2014/COCO_train2014_000000147174.jpg
564056,http://images.cocodataset.org/train2014/COCO_train2014_000000564056.jpg
112703,http://images.cocodataset.org/train2014/COCO_train2014_000000112703.jpg
47487,http://images.cocodataset.org/train2014/COCO_train2014_000000047487.jpg
147178,http://images.cocodataset.org/train2014/COCO_train2014_000000147178.jpg
47489,http://images.cocodataset.org/train2014/COCO_train2014_000000047489.jpg
89734,http://images.cocodataset.org/train2014/COCO_train2014_000000089734.jpg
89735,http://images.cocodataset.org/train2014/COCO_train2014_000000089735.jpg
225517,http://images.cocodataset.org/train2014/COCO_train2014_000000225517.jpg
61,http://images.cocodataset.org/train2014/COCO_train2014_000000000061.jpg
355182,http://images.cocodataset.org/train2014/COCO_train2014_000000355182.jpg
138922,http://images.cocodataset.org/train2014/COCO_train2014_000000138922.jpg
316336,http://images.cocodataset.org/train2014/COCO_train2014_000000316336.jpg
328346,http://images.cocodataset.org/train2014/COCO_train2014_000000328346.jpg
72998,http://images.cocodataset.org/train2014/COCO_train2014_000000072998.jpg
546940,http://images.cocodataset.org/train2014/COCO_train2014_000000546940.jpg
225519,http://images.cocodataset.org/train2014/COCO_train2014_000000225519.jpg
252411,http://images.cocodataset.org/train2014/COCO_train2014_000000252411.jpg
343749,http://images.cocodataset.org/train2014/COCO_train2014_000000343749.jpg
83085,http://images.cocodataset.org/train2014/COCO_train2014_000000083085.jpg
402575,http://images.cocodataset.org/train2014/COCO_train2014_000000402575.jpg
517522,http://images.cocodataset.org/train2014/COCO_train2014_000000517522.jpg
517521,http://images.cocodataset.org/train2014/COCO_train2014_000000517521.jpg
388171,http://images.cocodataset.org/train2014/COCO_train2014_000000388171.jpg
480464,http://images.cocodataset.org/train2014/COCO_train2014_000000480464.jpg
525382,http://images.cocodataset.org/train2014/COCO_train2014_000000525382.jpg
171287,http://images.cocodataset.org/train2014/COCO_train2014_000000171287.jpg
275443,http://images.cocodataset.org/train2014/COCO_train2014_000000275443.jpg
347671,http://images.cocodataset.org/train2014/COCO_train2014_000000347671.jpg
40685,http://images.cocodataset.org/train2014/COCO_train2014_000000040685.jpg
315827,http://images.cocodataset.org/train2014/COCO_train2014_000000315827.jpg
480469,http://images.cocodataset.org/train2014/COCO_train2014_000000480469.jpg
238048,http://images.cocodataset.org/train2014/COCO_train2014_000000238048.jpg
487114,http://images.cocodataset.org/train2014/COCO_train2014_000000487114.jpg
239792,http://images.cocodataset.org/train2014/COCO_train2014_000000239792.jpg
487112,http://images.cocodataset.org/train2014/COCO_train2014_000000487112.jpg
375110,http://images.cocodataset.org/train2014/COCO_train2014_000000375110.jpg
136565,http://images.cocodataset.org/train2014/COCO_train2014_000000136565.jpg
433123,http://images.cocodataset.org/train2014/COCO_train2014_000000433123.jpg
487118,http://images.cocodataset.org/train2014/COCO_train2014_000000487118.jpg
439185,http://images.cocodataset.org/train2014/COCO_train2014_000000439185.jpg
15011,http://images.cocodataset.org/train2014/COCO_train2014_000000015011.jpg
6522,http://images.cocodataset.org/train2014/COCO_train2014_000000006522.jpg
569716,http://images.cocodataset.org/train2014/COCO_train2014_000000569716.jpg
30391,http://images.cocodataset.org/train2014/COCO_train2014_000000030391.jpg
482196,http://images.cocodataset.org/train2014/COCO_train2014_000000482196.jpg
87705,http://images.cocodataset.org/train2014/COCO_train2014_000000087705.jpg
482195,http://images.cocodataset.org/train2014/COCO_train2014_000000482195.jpg
7757,http://images.cocodataset.org/train2014/COCO_train2014_000000007757.jpg
482191,http://images.cocodataset.org/train2014/COCO_train2014_000000482191.jpg
550812,http://images.cocodataset.org/train2014/COCO_train2014_000000550812.jpg
325812,http://images.cocodataset.org/train2014/COCO_train2014_000000325812.jpg
233004,http://images.cocodataset.org/train2014/COCO_train2014_000000233004.jpg
126979,http://images.cocodataset.org/train2014/COCO_train2014_000000126979.jpg
561527,http://images.cocodataset.org/train2014/COCO_train2014_000000561527.jpg
557848,http://images.cocodataset.org/train2014/COCO_train2014_000000557848.jpg
279147,http://images.cocodataset.org/train2014/COCO_train2014_000000279147.jpg
561524,http://images.cocodataset.org/train2014/COCO_train2014_000000561524.jpg
446471,http://images.cocodataset.org/train2014/COCO_train2014_000000446471.jpg
233543,http://images.cocodataset.org/train2014/COCO_train2014_000000233543.jpg
520405,http://images.cocodataset.org/train2014/COCO_train2014_000000520405.jpg
31621,http://images.cocodataset.org/train2014/COCO_train2014_000000031621.jpg
401171,http://images.cocodataset.org/train2014/COCO_train2014_000000401171.jpg
32893,http://images.cocodataset.org/train2014/COCO_train2014_000000032893.jpg
401173,http://images.cocodataset.org/train2014/COCO_train2014_000000401173.jpg
102607,http://images.cocodataset.org/train2014/COCO_train2014_000000102607.jpg
234016,http://images.cocodataset.org/train2014/COCO_train2014_000000234016.jpg
446470,http://images.cocodataset.org/train2014/COCO_train2014_000000446470.jpg
377589,http://images.cocodataset.org/train2014/COCO_train2014_000000377589.jpg
360771,http://images.cocodataset.org/train2014/COCO_train2014_000000360771.jpg
527834,http://images.cocodataset.org/train2014/COCO_train2014_000000527834.jpg
527832,http://images.cocodataset.org/train2014/COCO_train2014_000000527832.jpg
527830,http://images.cocodataset.org/train2014/COCO_train2014_000000527830.jpg
360779,http://images.cocodataset.org/train2014/COCO_train2014_000000360779.jpg
539675,http://images.cocodataset.org/train2014/COCO_train2014_000000539675.jpg
93114,http://images.cocodataset.org/train2014/COCO_train2014_000000093114.jpg
344214,http://images.cocodataset.org/train2014/COCO_train2014_000000344214.jpg
298956,http://images.cocodataset.org/train2014/COCO_train2014_000000298956.jpg
437806,http://images.cocodataset.org/train2014/COCO_train2014_000000437806.jpg
437808,http://images.cocodataset.org/train2014/COCO_train2014_000000437808.jpg
100454,http://images.cocodataset.org/train2014/COCO_train2014_000000100454.jpg
259553,http://images.cocodataset.org/train2014/COCO_train2014_000000259553.jpg
286019,http://images.cocodataset.org/train2014/COCO_train2014_000000286019.jpg
35818,http://images.cocodataset.org/train2014/COCO_train2014_000000035818.jpg
378533,http://images.cocodataset.org/train2014/COCO_train2014_000000378533.jpg
35817,http://images.cocodataset.org/train2014/COCO_train2014_000000035817.jpg
546296,http://images.cocodataset.org/train2014/COCO_train2014_000000546296.jpg
310140,http://images.cocodataset.org/train2014/COCO_train2014_000000310140.jpg
103818,http://images.cocodataset.org/train2014/COCO_train2014_000000103818.jpg
244857,http://images.cocodataset.org/train2014/COCO_train2014_000000244857.jpg
493702,http://images.cocodataset.org/train2014/COCO_train2014_000000493702.jpg
435405,http://images.cocodataset.org/train2014/COCO_train2014_000000435405.jpg
493741,http://images.cocodataset.org/train2014/COCO_train2014_000000493741.jpg
493740,http://images.cocodataset.org/train2014/COCO_train2014_000000493740.jpg
37336,http://images.cocodataset.org/train2014/COCO_train2014_000000037336.jpg
361790,http://images.cocodataset.org/train2014/COCO_train2014_000000361790.jpg
224396,http://images.cocodataset.org/train2014/COCO_train2014_000000224396.jpg
86075,http://images.cocodataset.org/train2014/COCO_train2014_000000086075.jpg
86072,http://images.cocodataset.org/train2014/COCO_train2014_000000086072.jpg
442249,http://images.cocodataset.org/train2014/COCO_train2014_000000442249.jpg
486449,http://images.cocodataset.org/train2014/COCO_train2014_000000486449.jpg
359094,http://images.cocodataset.org/train2014/COCO_train2014_000000359094.jpg
403761,http://images.cocodataset.org/train2014/COCO_train2014_000000403761.jpg
458772,http://images.cocodataset.org/train2014/COCO_train2014_000000458772.jpg
201342,http://images.cocodataset.org/train2014/COCO_train2014_000000201342.jpg
359099,http://images.cocodataset.org/train2014/COCO_train2014_000000359099.jpg
568311,http://images.cocodataset.org/train2014/COCO_train2014_000000568311.jpg
519064,http://images.cocodataset.org/train2014/COCO_train2014_000000519064.jpg
489617,http://images.cocodataset.org/train2014/COCO_train2014_000000489617.jpg
438753,http://images.cocodataset.org/train2014/COCO_train2014_000000438753.jpg
438755,http://images.cocodataset.org/train2014/COCO_train2014_000000438755.jpg
543957,http://images.cocodataset.org/train2014/COCO_train2014_000000543957.jpg
400971,http://images.cocodataset.org/train2014/COCO_train2014_000000400971.jpg
554003,http://images.cocodataset.org/train2014/COCO_train2014_000000554003.jpg
361420,http://images.cocodataset.org/train2014/COCO_train2014_000000361420.jpg
515315,http://images.cocodataset.org/train2014/COCO_train2014_000000515315.jpg
72551,http://images.cocodataset.org/train2014/COCO_train2014_000000072551.jpg
361428,http://images.cocodataset.org/train2014/COCO_train2014_000000361428.jpg
43566,http://images.cocodataset.org/train2014/COCO_train2014_000000043566.jpg
320943,http://images.cocodataset.org/train2014/COCO_train2014_000000320943.jpg
404933,http://images.cocodataset.org/train2014/COCO_train2014_000000404933.jpg
19642,http://images.cocodataset.org/train2014/COCO_train2014_000000019642.jpg
458625,http://images.cocodataset.org/train2014/COCO_train2014_000000458625.jpg
329843,http://images.cocodataset.org/train2014/COCO_train2014_000000329843.jpg
329841,http://images.cocodataset.org/train2014/COCO_train2014_000000329841.jpg
365614,http://images.cocodataset.org/train2014/COCO_train2014_000000365614.jpg
30307,http://images.cocodataset.org/train2014/COCO_train2014_000000030307.jpg
281634,http://images.cocodataset.org/train2014/COCO_train2014_000000281634.jpg
324381,http://images.cocodataset.org/train2014/COCO_train2014_000000324381.jpg
250569,http://images.cocodataset.org/train2014/COCO_train2014_000000250569.jpg
244406,http://images.cocodataset.org/train2014/COCO_train2014_000000244406.jpg
501197,http://images.cocodataset.org/train2014/COCO_train2014_000000501197.jpg
372560,http://images.cocodataset.org/train2014/COCO_train2014_000000372560.jpg
547524,http://images.cocodataset.org/train2014/COCO_train2014_000000547524.jpg
397543,http://images.cocodataset.org/train2014/COCO_train2014_000000397543.jpg
285253,http://images.cocodataset.org/train2014/COCO_train2014_000000285253.jpg
484593,http://images.cocodataset.org/train2014/COCO_train2014_000000484593.jpg
235651,http://images.cocodataset.org/train2014/COCO_train2014_000000235651.jpg
362213,http://images.cocodataset.org/train2014/COCO_train2014_000000362213.jpg
396495,http://images.cocodataset.org/train2014/COCO_train2014_000000396495.jpg
248753,http://images.cocodataset.org/train2014/COCO_train2014_000000248753.jpg
248755,http://images.cocodataset.org/train2014/COCO_train2014_000000248755.jpg
362218,http://images.cocodataset.org/train2014/COCO_train2014_000000362218.jpg
461488,http://images.cocodataset.org/train2014/COCO_train2014_000000461488.jpg
404684,http://images.cocodataset.org/train2014/COCO_train2014_000000404684.jpg
125848,http://images.cocodataset.org/train2014/COCO_train2014_000000125848.jpg
101418,http://images.cocodataset.org/train2014/COCO_train2014_000000101418.jpg
140252,http://images.cocodataset.org/train2014/COCO_train2014_000000140252.jpg
46422,http://images.cocodataset.org/train2014/COCO_train2014_000000046422.jpg
46426,http://images.cocodataset.org/train2014/COCO_train2014_000000046426.jpg
101411,http://images.cocodataset.org/train2014/COCO_train2014_000000101411.jpg
494217,http://images.cocodataset.org/train2014/COCO_train2014_000000494217.jpg
101413,http://images.cocodataset.org/train2014/COCO_train2014_000000101413.jpg
119248,http://images.cocodataset.org/train2014/COCO_train2014_000000119248.jpg
362065,http://images.cocodataset.org/train2014/COCO_train2014_000000362065.jpg
20611,http://images.cocodataset.org/train2014/COCO_train2014_000000020611.jpg
246804,http://images.cocodataset.org/train2014/COCO_train2014_000000246804.jpg
20619,http://images.cocodataset.org/train2014/COCO_train2014_000000020619.jpg
362067,http://images.cocodataset.org/train2014/COCO_train2014_000000362067.jpg
475533,http://images.cocodataset.org/train2014/COCO_train2014_000000475533.jpg
201835,http://images.cocodataset.org/train2014/COCO_train2014_000000201835.jpg
379285,http://images.cocodataset.org/train2014/COCO_train2014_000000379285.jpg
81930,http://images.cocodataset.org/train2014/COCO_train2014_000000081930.jpg
240234,http://images.cocodataset.org/train2014/COCO_train2014_000000240234.jpg
427435,http://images.cocodataset.org/train2014/COCO_train2014_000000427435.jpg
237655,http://images.cocodataset.org/train2014/COCO_train2014_000000237655.jpg
325389,http://images.cocodataset.org/train2014/COCO_train2014_000000325389.jpg
410082,http://images.cocodataset.org/train2014/COCO_train2014_000000410082.jpg
80044,http://images.cocodataset.org/train2014/COCO_train2014_000000080044.jpg
85031,http://images.cocodataset.org/train2014/COCO_train2014_000000085031.jpg
85030,http://images.cocodataset.org/train2014/COCO_train2014_000000085030.jpg
254585,http://images.cocodataset.org/train2014/COCO_train2014_000000254585.jpg
407795,http://images.cocodataset.org/train2014/COCO_train2014_000000407795.jpg
101863,http://images.cocodataset.org/train2014/COCO_train2014_000000101863.jpg
439402,http://images.cocodataset.org/train2014/COCO_train2014_000000439402.jpg
325384,http://images.cocodataset.org/train2014/COCO_train2014_000000325384.jpg
439400,http://images.cocodataset.org/train2014/COCO_train2014_000000439400.jpg
205334,http://images.cocodataset.org/train2014/COCO_train2014_000000205334.jpg
6066,http://images.cocodataset.org/train2014/COCO_train2014_000000006066.jpg
418257,http://images.cocodataset.org/train2014/COCO_train2014_000000418257.jpg
139645,http://images.cocodataset.org/train2014/COCO_train2014_000000139645.jpg
453948,http://images.cocodataset.org/train2014/COCO_train2014_000000453948.jpg
456719,http://images.cocodataset.org/train2014/COCO_train2014_000000456719.jpg
205338,http://images.cocodataset.org/train2014/COCO_train2014_000000205338.jpg
50179,http://images.cocodataset.org/train2014/COCO_train2014_000000050179.jpg
48478,http://images.cocodataset.org/train2014/COCO_train2014_000000048478.jpg
320234,http://images.cocodataset.org/train2014/COCO_train2014_000000320234.jpg
134078,http://images.cocodataset.org/train2014/COCO_train2014_000000134078.jpg
134077,http://images.cocodataset.org/train2014/COCO_train2014_000000134077.jpg
48474,http://images.cocodataset.org/train2014/COCO_train2014_000000048474.jpg
134072,http://images.cocodataset.org/train2014/COCO_train2014_000000134072.jpg
320238,http://images.cocodataset.org/train2014/COCO_train2014_000000320238.jpg
290378,http://images.cocodataset.org/train2014/COCO_train2014_000000290378.jpg
490461,http://images.cocodataset.org/train2014/COCO_train2014_000000490461.jpg
304939,http://images.cocodataset.org/train2014/COCO_train2014_000000304939.jpg
490462,http://images.cocodataset.org/train2014/COCO_train2014_000000490462.jpg
557067,http://images.cocodataset.org/train2014/COCO_train2014_000000557067.jpg
557065,http://images.cocodataset.org/train2014/COCO_train2014_000000557065.jpg
490469,http://images.cocodataset.org/train2014/COCO_train2014_000000490469.jpg
317971,http://images.cocodataset.org/train2014/COCO_train2014_000000317971.jpg
510859,http://images.cocodataset.org/train2014/COCO_train2014_000000510859.jpg
234396,http://images.cocodataset.org/train2014/COCO_train2014_000000234396.jpg
304937,http://images.cocodataset.org/train2014/COCO_train2014_000000304937.jpg
247177,http://images.cocodataset.org/train2014/COCO_train2014_000000247177.jpg
255182,http://images.cocodataset.org/train2014/COCO_train2014_000000255182.jpg
255181,http://images.cocodataset.org/train2014/COCO_train2014_000000255181.jpg
255186,http://images.cocodataset.org/train2014/COCO_train2014_000000255186.jpg
54532,http://images.cocodataset.org/train2014/COCO_train2014_000000054532.jpg
514191,http://images.cocodataset.org/train2014/COCO_train2014_000000514191.jpg
31653,http://images.cocodataset.org/train2014/COCO_train2014_000000031653.jpg
70402,http://images.cocodataset.org/train2014/COCO_train2014_000000070402.jpg
70403,http://images.cocodataset.org/train2014/COCO_train2014_000000070403.jpg
461695,http://images.cocodataset.org/train2014/COCO_train2014_000000461695.jpg
161782,http://images.cocodataset.org/train2014/COCO_train2014_000000161782.jpg
179724,http://images.cocodataset.org/train2014/COCO_train2014_000000179724.jpg
59165,http://images.cocodataset.org/train2014/COCO_train2014_000000059165.jpg
70408,http://images.cocodataset.org/train2014/COCO_train2014_000000070408.jpg
174712,http://images.cocodataset.org/train2014/COCO_train2014_000000174712.jpg
21718,http://images.cocodataset.org/train2014/COCO_train2014_000000021718.jpg
388940,http://images.cocodataset.org/train2014/COCO_train2014_000000388940.jpg
125335,http://images.cocodataset.org/train2014/COCO_train2014_000000125335.jpg
388947,http://images.cocodataset.org/train2014/COCO_train2014_000000388947.jpg
174718,http://images.cocodataset.org/train2014/COCO_train2014_000000174718.jpg
426500,http://images.cocodataset.org/train2014/COCO_train2014_000000426500.jpg
121659,http://images.cocodataset.org/train2014/COCO_train2014_000000121659.jpg
543520,http://images.cocodataset.org/train2014/COCO_train2014_000000543520.jpg
121651,http://images.cocodataset.org/train2014/COCO_train2014_000000121651.jpg
395140,http://images.cocodataset.org/train2014/COCO_train2014_000000395140.jpg
322082,http://images.cocodataset.org/train2014/COCO_train2014_000000322082.jpg
399442,http://images.cocodataset.org/train2014/COCO_train2014_000000399442.jpg
546739,http://images.cocodataset.org/train2014/COCO_train2014_000000546739.jpg
421876,http://images.cocodataset.org/train2014/COCO_train2014_000000421876.jpg
164491,http://images.cocodataset.org/train2014/COCO_train2014_000000164491.jpg
280429,http://images.cocodataset.org/train2014/COCO_train2014_000000280429.jpg
84341,http://images.cocodataset.org/train2014/COCO_train2014_000000084341.jpg
364683,http://images.cocodataset.org/train2014/COCO_train2014_000000364683.jpg
364680,http://images.cocodataset.org/train2014/COCO_train2014_000000364680.jpg
75243,http://images.cocodataset.org/train2014/COCO_train2014_000000075243.jpg
29895,http://images.cocodataset.org/train2014/COCO_train2014_000000029895.jpg
545274,http://images.cocodataset.org/train2014/COCO_train2014_000000545274.jpg
29891,http://images.cocodataset.org/train2014/COCO_train2014_000000029891.jpg
119379,http://images.cocodataset.org/train2014/COCO_train2014_000000119379.jpg
571690,http://images.cocodataset.org/train2014/COCO_train2014_000000571690.jpg
548608,http://images.cocodataset.org/train2014/COCO_train2014_000000548608.jpg
156963,http://images.cocodataset.org/train2014/COCO_train2014_000000156963.jpg
541961,http://images.cocodataset.org/train2014/COCO_train2014_000000541961.jpg
426470,http://images.cocodataset.org/train2014/COCO_train2014_000000426470.jpg
426477,http://images.cocodataset.org/train2014/COCO_train2014_000000426477.jpg
541964,http://images.cocodataset.org/train2014/COCO_train2014_000000541964.jpg
426474,http://images.cocodataset.org/train2014/COCO_train2014_000000426474.jpg
381366,http://images.cocodataset.org/train2014/COCO_train2014_000000381366.jpg
317149,http://images.cocodataset.org/train2014/COCO_train2014_000000317149.jpg
1025,http://images.cocodataset.org/train2014/COCO_train2014_000000001025.jpg
556332,http://images.cocodataset.org/train2014/COCO_train2014_000000556332.jpg
126028,http://images.cocodataset.org/train2014/COCO_train2014_000000126028.jpg
496109,http://images.cocodataset.org/train2014/COCO_train2014_000000496109.jpg
242276,http://images.cocodataset.org/train2014/COCO_train2014_000000242276.jpg
452702,http://images.cocodataset.org/train2014/COCO_train2014_000000452702.jpg
242278,http://images.cocodataset.org/train2014/COCO_train2014_000000242278.jpg
463414,http://images.cocodataset.org/train2014/COCO_train2014_000000463414.jpg
126020,http://images.cocodataset.org/train2014/COCO_train2014_000000126020.jpg
496100,http://images.cocodataset.org/train2014/COCO_train2014_000000496100.jpg
491330,http://images.cocodataset.org/train2014/COCO_train2014_000000491330.jpg
126024,http://images.cocodataset.org/train2014/COCO_train2014_000000126024.jpg
384626,http://images.cocodataset.org/train2014/COCO_train2014_000000384626.jpg
411028,http://images.cocodataset.org/train2014/COCO_train2014_000000411028.jpg
433420,http://images.cocodataset.org/train2014/COCO_train2014_000000433420.jpg
169174,http://images.cocodataset.org/train2014/COCO_train2014_000000169174.jpg
505279,http://images.cocodataset.org/train2014/COCO_train2014_000000505279.jpg
554783,http://images.cocodataset.org/train2014/COCO_train2014_000000554783.jpg
169171,http://images.cocodataset.org/train2014/COCO_train2014_000000169171.jpg
169172,http://images.cocodataset.org/train2014/COCO_train2014_000000169172.jpg
129908,http://images.cocodataset.org/train2014/COCO_train2014_000000129908.jpg
8991,http://images.cocodataset.org/train2014/COCO_train2014_000000008991.jpg
350339,http://images.cocodataset.org/train2014/COCO_train2014_000000350339.jpg
414764,http://images.cocodataset.org/train2014/COCO_train2014_000000414764.jpg
461300,http://images.cocodataset.org/train2014/COCO_train2014_000000461300.jpg
461301,http://images.cocodataset.org/train2014/COCO_train2014_000000461301.jpg
502504,http://images.cocodataset.org/train2014/COCO_train2014_000000502504.jpg
131374,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg
350331,http://images.cocodataset.org/train2014/COCO_train2014_000000350331.jpg
527597,http://images.cocodataset.org/train2014/COCO_train2014_000000527597.jpg
258679,http://images.cocodataset.org/train2014/COCO_train2014_000000258679.jpg
258676,http://images.cocodataset.org/train2014/COCO_train2014_000000258676.jpg
538993,http://images.cocodataset.org/train2014/COCO_train2014_000000538993.jpg
258671,http://images.cocodataset.org/train2014/COCO_train2014_000000258671.jpg
122306,http://images.cocodataset.org/train2014/COCO_train2014_000000122306.jpg
421297,http://images.cocodataset.org/train2014/COCO_train2014_000000421297.jpg
300895,http://images.cocodataset.org/train2014/COCO_train2014_000000300895.jpg
300896,http://images.cocodataset.org/train2014/COCO_train2014_000000300896.jpg
212380,http://images.cocodataset.org/train2014/COCO_train2014_000000212380.jpg
212381,http://images.cocodataset.org/train2014/COCO_train2014_000000212381.jpg
212382,http://images.cocodataset.org/train2014/COCO_train2014_000000212382.jpg
4719,http://images.cocodataset.org/train2014/COCO_train2014_000000004719.jpg
353582,http://images.cocodataset.org/train2014/COCO_train2014_000000353582.jpg
503456,http://images.cocodataset.org/train2014/COCO_train2014_000000503456.jpg
421298,http://images.cocodataset.org/train2014/COCO_train2014_000000421298.jpg
353581,http://images.cocodataset.org/train2014/COCO_train2014_000000353581.jpg
547066,http://images.cocodataset.org/train2014/COCO_train2014_000000547066.jpg
111103,http://images.cocodataset.org/train2014/COCO_train2014_000000111103.jpg
398799,http://images.cocodataset.org/train2014/COCO_train2014_000000398799.jpg
8677,http://images.cocodataset.org/train2014/COCO_train2014_000000008677.jpg
350969,http://images.cocodataset.org/train2014/COCO_train2014_000000350969.jpg
554875,http://images.cocodataset.org/train2014/COCO_train2014_000000554875.jpg
391292,http://images.cocodataset.org/train2014/COCO_train2014_000000391292.jpg
4993,http://images.cocodataset.org/train2014/COCO_train2014_000000004993.jpg
541385,http://images.cocodataset.org/train2014/COCO_train2014_000000541385.jpg
572110,http://images.cocodataset.org/train2014/COCO_train2014_000000572110.jpg
430994,http://images.cocodataset.org/train2014/COCO_train2014_000000430994.jpg
307612,http://images.cocodataset.org/train2014/COCO_train2014_000000307612.jpg
50945,http://images.cocodataset.org/train2014/COCO_train2014_000000050945.jpg
114559,http://images.cocodataset.org/train2014/COCO_train2014_000000114559.jpg
385283,http://images.cocodataset.org/train2014/COCO_train2014_000000385283.jpg
385280,http://images.cocodataset.org/train2014/COCO_train2014_000000385280.jpg
267497,http://images.cocodataset.org/train2014/COCO_train2014_000000267497.jpg
319096,http://images.cocodataset.org/train2014/COCO_train2014_000000319096.jpg
533030,http://images.cocodataset.org/train2014/COCO_train2014_000000533030.jpg
66858,http://images.cocodataset.org/train2014/COCO_train2014_000000066858.jpg
66859,http://images.cocodataset.org/train2014/COCO_train2014_000000066859.jpg
126687,http://images.cocodataset.org/train2014/COCO_train2014_000000126687.jpg
126685,http://images.cocodataset.org/train2014/COCO_train2014_000000126685.jpg
542725,http://images.cocodataset.org/train2014/COCO_train2014_000000542725.jpg
515062,http://images.cocodataset.org/train2014/COCO_train2014_000000515062.jpg
66853,http://images.cocodataset.org/train2014/COCO_train2014_000000066853.jpg
126681,http://images.cocodataset.org/train2014/COCO_train2014_000000126681.jpg
398426,http://images.cocodataset.org/train2014/COCO_train2014_000000398426.jpg
45526,http://images.cocodataset.org/train2014/COCO_train2014_000000045526.jpg
421128,http://images.cocodataset.org/train2014/COCO_train2014_000000421128.jpg
